transaction_id,order_id,customer_id,transaction_date,transaction_type,amount,payment_method,merchant
txn000344,4951,133,2024-06-05 00:00:00,refund,1646.89,google_pay,Target
txn000345,4542,601,2024-07-04 00:00:00,purchase,83.79,google_pay,Best Buy
txn000346,2356,262,2024-09-02 00:00:00,exchange,459.93,debit_card,Walmart
txn000347,4813,848,2024-06-23 00:00:00,purchase,96.65,debit_card,Target
txn000348,798,109,2024-12-09 00:00:00,exchange,2395.3,debit_card,Best Buy
txn000349,226,267,2024-08-09 00:00:00,exchange,315.4,paypal,eBay
txn000350,2169,147,2024-09-12 00:00:00,refund,3703.91,debit_card,Walmart
txn000351,2459,935,2024-12-08 00:00:00,exchange,3579.51,apple_pay,Walmart
txn000352,1469,387,2024-07-08 00:00:00,exchange,2039.97,credit_card,eBay
txn000353,455,855,2024-11-29 00:00:00,refund,561.42,debit_card,Walmart
txn000354,4598,678,2024-08-08 00:00:00,purchase,166.62,credit_card,Best Buy
txn000355,85,979,2024-09-03 00:00:00,exchange,672.3,apple_pay,eBay
txn000356,3446,614,2024-10-20 00:00:00,purchase,1105.31,paypal,Amazon
txn000357,1492,850,2024-01-01 00:00:00,purchase,432.01,paypal,eBay
txn000358,271,278,2024-05-03 00:00:00,exchange,1189.61,paypal,Target
txn000359,1652,78,2023-12-03 00:00:00,purchase,1592.17,credit_card,Target
txn000360,3983,880,2024-11-10 00:00:00,refund,290.3,debit_card,Amazon
txn000361,2448,145,2024-08-11 00:00:00,exchange,882.2,debit_card,eBay
txn000362,536,168,2024-09-21 00:00:00,exchange,3544.5,credit_card,Best Buy
txn000363,4109,2,2024-06-21 00:00:00,refund,60.61,paypal,Walmart
txn000364,1181,158,2024-06-09 00:00:00,exchange,2142.29,google_pay,Target
txn000365,1759,965,2024-03-04 00:00:00,refund,3190.76,credit_card,Walmart
txn000366,2212,373,2024-11-08 00:00:00,refund,3387.11,apple_pay,Target
txn000367,911,554,2023-11-25 00:00:00,refund,988.14,google_pay,eBay
txn000368,3808,140,2024-07-27 00:00:00,refund,2810.42,debit_card,Walmart
txn000369,4758,893,2024-08-24 00:00:00,purchase,1779.59,google_pay,eBay
txn000370,932,319,2024-11-14 00:00:00,exchange,1942.63,credit_card,eBay
txn000371,1361,933,2024-11-04 00:00:00,refund,2524.35,debit_card,Target
txn000372,4293,941,2023-09-23 00:00:00,exchange,122.35,paypal,Walmart
txn000373,3787,108,2024-09-20 00:00:00,exchange,154.05,paypal,Best Buy
txn000374,2170,671,2023-11-02 00:00:00,exchange,3116.83,apple_pay,Best Buy
txn000375,3303,73,2024-11-29 00:00:00,purchase,2800.82,debit_card,eBay
txn000376,1559,449,2023-09-26 00:00:00,refund,1723.85,paypal,Walmart
txn000377,3036,737,2024-10-14 00:00:00,refund,240.49,paypal,Target
txn000378,77,199,2023-06-29 00:00:00,purchase,685.71,debit_card,Amazon
txn000379,3614,563,2024-12-21 00:00:00,purchase,4300.39,paypal,Amazon
txn000380,17,595,2024-05-13 00:00:00,purchase,450.67,apple_pay,Target
txn000381,2814,393,2023-09-01 00:00:00,exchange,1308.33,apple_pay,Target
txn000382,3099,220,2024-08-29 00:00:00,purchase,3855.32,apple_pay,Target
txn000383,1501,547,2023-08-17 00:00:00,refund,363.45,debit_card,Walmart
txn000384,3788,853,2024-11-07 00:00:00,exchange,1630.16,paypal,eBay
txn000385,1802,248,2024-08-21 00:00:00,refund,737.98,apple_pay,Amazon
txn000386,1337,420,2024-12-19 00:00:00,purchase,2271.23,debit_card,Walmart
txn000387,2486,614,2023-09-26 00:00:00,purchase,1301.36,debit_card,Target
txn000388,2134,901,2024-11-30 00:00:00,purchase,402.96,apple_pay,Walmart
txn000389,4784,878,2024-06-27 00:00:00,purchase,2381.69,paypal,eBay
txn000390,4521,209,2023-06-28 00:00:00,purchase,129.67,apple_pay,Target
txn000391,638,672,2024-09-07 00:00:00,exchange,3045.81,google_pay,Walmart
txn000392,2827,457,2024-09-13 00:00:00,exchange,818.89,google_pay,Target
txn000393,3718,600,2024-02-25 00:00:00,purchase,1714.65,credit_card,Target
txn000394,2709,893,2024-08-05 00:00:00,exchange,640.26,paypal,Amazon
txn000395,2418,14,2024-09-16 00:00:00,exchange,1199.52,debit_card,Amazon
txn000396,3389,848,2024-05-19 00:00:00,exchange,1001.87,google_pay,Amazon
txn000397,4715,354,2024-12-23 00:00:00,refund,1458.46,paypal,Best Buy
txn000398,89,206,2024-09-27 00:00:00,exchange,1781.63,apple_pay,Amazon
txn000399,632,444,2024-01-14 00:00:00,refund,3557.15,credit_card,Target
txn000400,4252,759,2024-05-18 00:00:00,refund,266.8,credit_card,eBay
txn000401,2911,306,2024-05-30 00:00:00,purchase,3486.89,credit_card,eBay
txn000402,1257,824,2023-02-07 00:00:00,exchange,1294.37,credit_card,Walmart
txn000403,4495,847,2024-12-17 00:00:00,purchase,1931.72,google_pay,Target
txn000404,4681,505,2024-08-10 00:00:00,refund,4632.35,apple_pay,Best Buy
txn000405,169,128,2023-09-13 00:00:00,exchange,113.83,apple_pay,Best Buy
txn000406,2015,102,2024-03-21 00:00:00,refund,350.25,apple_pay,Best Buy
txn000407,4156,437,2024-12-16 00:00:00,refund,412.82,paypal,Walmart
txn000408,4318,781,2024-09-28 00:00:00,refund,1067.79,credit_card,Best Buy
txn000409,3226,754,2024-11-24 00:00:00,exchange,164.08,google_pay,Best Buy
txn000410,1514,979,2024-10-03 00:00:00,refund,330.67,paypal,Amazon
txn000411,3571,241,2024-07-06 00:00:00,purchase,3264.26,credit_card,Target
txn000412,194,593,2024-11-03 00:00:00,purchase,678.72,apple_pay,Best Buy
txn000413,4288,563,2024-12-10 00:00:00,exchange,1451.78,debit_card,Best Buy
txn000414,3883,727,2024-06-12 00:00:00,purchase,456.97,debit_card,Target
txn000415,4800,260,2024-05-26 00:00:00,refund,113.76,google_pay,eBay
txn000416,3802,147,2024-07-08 00:00:00,purchase,4190.42,apple_pay,Amazon
txn000417,3305,974,2024-12-19 00:00:00,refund,1719.67,credit_card,eBay
txn000418,3400,995,2024-09-13 00:00:00,purchase,1638.47,apple_pay,eBay
txn000419,2049,229,2024-12-18 00:00:00,refund,1961.76,paypal,Best Buy
txn000420,3192,700,2024-11-22 00:00:00,exchange,2017.46,apple_pay,Amazon
txn000421,3887,740,2024-11-16 00:00:00,purchase,2632.08,google_pay,Walmart
txn000422,2169,147,2024-09-18 00:00:00,refund,3894.17,apple_pay,Target
txn000423,409,585,2023-10-13 00:00:00,exchange,3990.16,google_pay,Best Buy
txn000424,1007,498,2023-11-19 00:00:00,exchange,1599.79,google_pay,Best Buy
txn000425,4922,795,2024-02-11 00:00:00,refund,3349.28,paypal,Target
txn000426,3422,898,2024-09-15 00:00:00,refund,155.75,apple_pay,eBay
txn000427,4188,22,2024-12-31 00:00:00,exchange,320.24,google_pay,Target
txn000428,2455,845,2024-05-18 00:00:00,purchase,775.92,credit_card,Best Buy
txn000429,1706,912,2024-07-20 00:00:00,exchange,333.92,paypal,Walmart
txn000430,1014,476,2024-05-27 00:00:00,purchase,2143.29,google_pay,Best Buy
txn000431,706,579,2023-08-20 00:00:00,purchase,3728.13,credit_card,Target
txn000432,4320,350,2024-01-21 00:00:00,purchase,308.17,apple_pay,Best Buy
txn000433,936,1,2023-12-04 00:00:00,refund,2403.72,credit_card,Amazon
txn000434,2000,537,2024-09-03 00:00:00,exchange,2001.93,apple_pay,Target
txn000435,959,500,2024-11-30 00:00:00,refund,2531.53,debit_card,Best Buy
txn000436,3667,353,2024-12-31 00:00:00,refund,1264.77,apple_pay,Target
txn000437,470,488,2024-12-13 00:00:00,purchase,115.85,credit_card,eBay
txn000438,1440,775,2024-07-02 00:00:00,purchase,394.55,apple_pay,Walmart
txn000439,1317,455,2024-01-27 00:00:00,purchase,729.23,credit_card,eBay
txn000440,3882,301,2024-03-12 00:00:00,exchange,2346.13,debit_card,eBay
txn000441,2513,960,2023-07-18 00:00:00,exchange,676.0,credit_card,Best Buy
txn000442,4359,536,2024-04-06 00:00:00,purchase,561.1,debit_card,eBay
txn000443,3494,176,2024-10-29 00:00:00,exchange,797.54,apple_pay,Amazon
txn000444,4587,522,2024-10-26 00:00:00,refund,1452.03,credit_card,eBay
txn000445,4786,711,2024-09-18 00:00:00,refund,806.03,debit_card,Walmart
txn000446,1876,816,2024-10-30 00:00:00,refund,2136.95,paypal,Best Buy
txn000447,2956,150,2023-06-07 00:00:00,exchange,396.63,credit_card,Target
txn000448,3195,930,2024-05-20 00:00:00,purchase,2541.0,debit_card,Walmart
txn000449,4873,657,2024-09-04 00:00:00,purchase,3143.62,credit_card,Best Buy
txn000450,1769,635,2023-09-26 00:00:00,purchase,1625.21,paypal,Amazon
txn000451,1616,470,2023-07-13 00:00:00,exchange,1523.68,apple_pay,Best Buy
txn000452,4046,157,2024-10-24 00:00:00,purchase,887.87,google_pay,Target
txn000453,2432,218,2024-05-17 00:00:00,exchange,842.57,debit_card,Amazon
txn000454,3683,357,2023-06-11 00:00:00,exchange,662.26,credit_card,eBay
txn000455,4445,695,2024-04-21 00:00:00,refund,390.25,credit_card,Target
txn000456,3971,97,2024-11-30 00:00:00,refund,704.07,google_pay,Amazon
txn000457,3435,598,2024-10-26 00:00:00,purchase,1386.53,apple_pay,Amazon
txn000458,4402,774,2024-08-30 00:00:00,purchase,2203.37,debit_card,Target
txn000459,2946,786,2024-11-19 00:00:00,refund,331.46,paypal,eBay
txn000460,3526,769,2024-04-22 00:00:00,purchase,350.95,paypal,Walmart
txn000461,4293,941,2024-12-15 00:00:00,purchase,119.5,debit_card,Best Buy
txn000462,2004,299,2024-10-19 00:00:00,refund,4065.26,paypal,Amazon
txn000463,4638,853,2024-12-02 00:00:00,refund,260.6,apple_pay,Amazon
txn000464,1180,240,2024-08-13 00:00:00,exchange,3763.08,debit_card,Best Buy
txn000465,3306,875,2024-12-31 00:00:00,exchange,2216.06,debit_card,eBay
txn000466,566,122,2024-06-30 00:00:00,purchase,1691.72,credit_card,Walmart
txn000467,1962,726,2024-06-15 00:00:00,exchange,305.49,google_pay,Walmart
txn000468,979,557,2024-04-19 00:00:00,exchange,2113.74,debit_card,Amazon
txn000469,2292,104,2024-10-01 00:00:00,exchange,2962.12,debit_card,Best Buy
txn000470,3240,82,2023-12-24 00:00:00,purchase,170.32,google_pay,eBay
txn000471,2186,575,2024-09-16 00:00:00,refund,2699.51,google_pay,Amazon
txn000472,817,93,2024-12-18 00:00:00,exchange,714.5,apple_pay,eBay
txn000473,758,59,2024-12-12 00:00:00,purchase,2312.95,credit_card,Walmart
txn000474,2482,65,2024-08-23 00:00:00,purchase,291.85,apple_pay,Walmart
txn000475,280,476,2024-10-26 00:00:00,purchase,961.56,credit_card,Walmart
txn000476,2211,52,2024-11-04 00:00:00,purchase,670.41,paypal,Amazon
txn000477,4882,301,2024-06-06 00:00:00,refund,1070.33,google_pay,Walmart
txn000478,1523,449,2024-11-23 00:00:00,refund,3769.07,paypal,Amazon
txn000479,3338,117,2024-08-09 00:00:00,purchase,262.41,credit_card,Best Buy
txn000480,1541,305,2024-11-12 00:00:00,exchange,3737.05,paypal,Target
txn000481,2016,174,2024-12-16 00:00:00,purchase,2145.48,google_pay,eBay
txn000482,7,208,2024-05-02 00:00:00,exchange,3336.5,google_pay,Best Buy
txn000483,1193,26,2024-08-06 00:00:00,refund,2335.39,paypal,Target
txn000484,1703,606,2024-08-17 00:00:00,purchase,344.85,paypal,Target
txn000485,1006,462,2024-06-29 00:00:00,purchase,508.84,google_pay,eBay
txn000486,2273,410,2024-12-02 00:00:00,refund,3328.54,credit_card,Amazon
txn000487,2727,100,2024-12-28 00:00:00,purchase,2164.56,debit_card,eBay
txn000488,4449,1,2024-10-13 00:00:00,refund,2614.42,apple_pay,Amazon
txn000489,2305,599,2024-06-29 00:00:00,refund,2866.4,debit_card,Walmart
txn000490,1218,106,2024-01-08 00:00:00,refund,2428.52,apple_pay,Target
txn000491,3193,326,2024-12-16 00:00:00,exchange,3437.98,credit_card,Target
txn000492,2755,1000,2024-11-08 00:00:00,refund,606.89,google_pay,eBay
txn000493,4185,982,2024-11-26 00:00:00,purchase,1430.48,apple_pay,Walmart
txn000494,2984,58,2023-09-12 00:00:00,purchase,3411.91,debit_card,Target
txn000495,1242,814,2024-09-23 00:00:00,exchange,3888.81,credit_card,Target
txn000496,229,829,2023-12-24 00:00:00,purchase,700.05,paypal,Target
txn000497,2909,611,2024-06-08 00:00:00,refund,3938.98,paypal,Amazon
txn000498,2757,387,2023-12-23 00:00:00,refund,1167.31,credit_card,Best Buy
txn000499,1558,208,2024-10-12 00:00:00,refund,971.61,debit_card,eBay
txn000500,4282,697,2024-11-18 00:00:00,exchange,2608.23,debit_card,eBay
txn000501,2360,831,2024-09-06 00:00:00,exchange,212.55,paypal,Target
txn000502,4083,618,2024-12-25 00:00:00,exchange,44.76,credit_card,Walmart
txn000503,2644,351,2024-03-27 00:00:00,exchange,599.49,credit_card,Best Buy
txn000504,965,149,2024-10-23 00:00:00,refund,47.55,paypal,Target
txn000505,34,551,2023-06-12 00:00:00,purchase,966.03,google_pay,Amazon
txn000506,4875,58,2024-03-11 00:00:00,purchase,51.76,apple_pay,Target
txn000507,146,454,2024-07-22 00:00:00,exchange,2335.26,paypal,eBay
txn000508,4586,802,2024-10-07 00:00:00,refund,1489.26,paypal,Target
txn000509,1885,944,2024-08-12 00:00:00,refund,1216.93,debit_card,Amazon
txn000510,942,959,2024-10-20 00:00:00,purchase,272.21,google_pay,eBay
txn000511,3539,601,2024-12-30 00:00:00,purchase,865.5,credit_card,Best Buy
txn000512,4641,394,2023-11-28 00:00:00,purchase,1368.21,apple_pay,Amazon
txn000513,1350,208,2023-08-24 00:00:00,exchange,1451.07,apple_pay,Target
txn000514,1741,231,2024-03-21 00:00:00,purchase,2219.4,google_pay,Target
txn000515,4319,657,2024-09-14 00:00:00,exchange,652.82,apple_pay,Walmart
txn000516,2636,60,2024-12-17 00:00:00,exchange,338.01,paypal,Target
txn000517,1683,596,2024-12-02 00:00:00,exchange,3668.01,debit_card,eBay
txn000518,3045,389,2024-03-17 00:00:00,refund,167.18,debit_card,eBay
txn000519,491,819,2024-10-13 00:00:00,refund,1093.59,paypal,Walmart
txn000520,814,792,2024-09-22 00:00:00,purchase,2037.58,debit_card,Walmart
txn000521,3017,376,2023-12-13 00:00:00,refund,3148.27,debit_card,eBay
txn000522,2431,801,2024-12-31 00:00:00,purchase,946.7,paypal,Best Buy
txn000523,1925,499,2024-04-29 00:00:00,exchange,392.12,paypal,Walmart
txn000524,2085,298,2024-08-18 00:00:00,refund,3708.22,credit_card,Amazon
txn000525,570,735,2024-11-03 00:00:00,refund,431.57,google_pay,Amazon
txn000526,3609,897,2024-08-25 00:00:00,purchase,2449.77,debit_card,Best Buy
txn000527,4468,111,2024-06-13 00:00:00,refund,1682.71,debit_card,Walmart
txn000528,2129,210,2024-10-24 00:00:00,refund,1564.58,apple_pay,Best Buy
txn000529,2078,287,2024-02-18 00:00:00,exchange,612.82,apple_pay,Best Buy
txn000530,1647,85,2023-10-09 00:00:00,exchange,2554.63,google_pay,Walmart
txn000531,4511,542,2024-12-10 00:00:00,refund,160.49,debit_card,Best Buy
txn000532,2690,334,2024-06-29 00:00:00,exchange,156.61,google_pay,Amazon
txn000533,3559,832,2024-06-08 00:00:00,refund,564.77,google_pay,Target
txn000534,3164,739,2024-02-16 00:00:00,purchase,1900.85,credit_card,eBay
txn000535,2602,770,2024-12-24 00:00:00,exchange,142.21,google_pay,Target
txn000536,3910,536,2024-12-23 00:00:00,purchase,2885.79,debit_card,Target
txn000537,4813,848,2024-06-29 00:00:00,purchase,106.89,debit_card,Target
txn000538,1529,580,2024-09-30 00:00:00,refund,2034.41,debit_card,Best Buy
txn000539,3475,243,2024-12-15 00:00:00,exchange,1883.42,apple_pay,Amazon
txn000540,2405,840,2024-10-05 00:00:00,refund,358.48,paypal,eBay
txn000541,3155,130,2024-11-21 00:00:00,refund,157.01,paypal,Best Buy
txn000542,4258,446,2024-07-24 00:00:00,exchange,448.07,debit_card,Best Buy
txn000543,2853,614,2024-01-15 00:00:00,purchase,739.36,debit_card,Amazon
txn000544,2357,143,2023-10-14 00:00:00,refund,1488.65,credit_card,Walmart
txn000545,1531,754,2024-09-26 00:00:00,purchase,1272.11,google_pay,Amazon
txn000546,3605,503,2024-09-11 00:00:00,exchange,1810.8,google_pay,Target
txn000547,3754,33,2024-12-31 00:00:00,exchange,188.36,google_pay,Walmart
txn000548,1479,421,2024-02-20 00:00:00,purchase,3753.54,apple_pay,eBay
txn000549,4267,174,2023-10-23 00:00:00,purchase,462.5,apple_pay,Walmart
txn000550,2938,873,2024-10-01 00:00:00,purchase,979.53,apple_pay,Walmart
txn000551,2644,351,2023-10-24 00:00:00,purchase,643.62,apple_pay,eBay
txn000552,192,309,2024-10-10 00:00:00,purchase,797.67,paypal,Target
txn000553,3620,706,2024-12-20 00:00:00,refund,460.54,google_pay,Amazon
txn000554,437,570,2024-12-27 00:00:00,refund,1037.96,paypal,Amazon
txn000555,3888,882,2024-09-24 00:00:00,refund,2139.98,paypal,Target
txn000556,2241,271,2024-06-09 00:00:00,purchase,843.97,debit_card,Amazon
txn000557,1315,308,2024-05-19 00:00:00,exchange,743.29,paypal,Target
txn000558,2902,437,2023-11-29 00:00:00,refund,2728.18,paypal,Target
txn000559,1439,244,2024-10-25 00:00:00,exchange,3306.51,apple_pay,Best Buy
txn000560,2483,937,2024-05-11 00:00:00,purchase,2963.65,google_pay,Amazon
txn000561,4034,40,2024-09-13 00:00:00,refund,2428.5,paypal,Target
txn000562,2966,115,2024-11-03 00:00:00,refund,1853.57,google_pay,eBay
txn000563,1993,270,2024-09-27 00:00:00,exchange,139.46,google_pay,Amazon
txn000564,3348,138,2024-12-13 00:00:00,exchange,2290.62,paypal,Target
txn000565,49,194,2024-11-05 00:00:00,purchase,258.58,paypal,Target
txn000566,4623,353,2024-12-29 00:00:00,purchase,1414.19,credit_card,Target
txn000567,2430,2,2024-12-14 00:00:00,purchase,3313.98,debit_card,eBay
txn000568,2125,316,2024-11-13 00:00:00,refund,163.88,debit_card,Best Buy
txn000569,438,416,2023-09-10 00:00:00,exchange,1621.76,credit_card,Amazon
txn000570,622,322,2024-05-14 00:00:00,purchase,3302.35,google_pay,Best Buy
txn000571,546,289,2024-12-26 00:00:00,exchange,2602.52,google_pay,Target
txn000572,3163,40,2024-05-09 00:00:00,exchange,538.43,debit_card,eBay
txn000573,2262,340,2024-08-23 00:00:00,purchase,384.19,debit_card,Best Buy
txn000574,1177,459,2024-12-27 00:00:00,purchase,1456.3,google_pay,Best Buy
txn000575,824,472,2024-12-26 00:00:00,purchase,2750.68,google_pay,Amazon
txn000576,471,265,2024-05-06 00:00:00,purchase,1339.9,paypal,eBay
txn000577,2806,589,2024-11-25 00:00:00,exchange,1779.58,credit_card,Target
txn000578,1242,814,2024-09-14 00:00:00,purchase,2649.66,apple_pay,Walmart
txn000579,2274,846,2024-05-01 00:00:00,purchase,648.73,debit_card,eBay
txn000580,2810,410,2024-11-04 00:00:00,purchase,2656.6,google_pay,Walmart
txn000581,2623,586,2024-06-03 00:00:00,exchange,5892.39,paypal,eBay
txn000582,3729,661,2024-07-09 00:00:00,purchase,154.23,paypal,eBay
txn000583,1015,225,2024-02-03 00:00:00,purchase,2864.07,debit_card,Walmart
txn000584,3847,409,2024-12-25 00:00:00,refund,1759.24,google_pay,Walmart
txn000585,3561,69,2024-08-18 00:00:00,purchase,3121.4,credit_card,Amazon
txn000586,302,576,2024-06-06 00:00:00,refund,879.25,debit_card,Best Buy
txn000587,1083,616,2024-10-15 00:00:00,purchase,243.65,google_pay,eBay
txn000588,1944,156,2024-10-04 00:00:00,refund,409.83,debit_card,Target
txn000589,3369,141,2024-05-12 00:00:00,purchase,1366.83,apple_pay,Target
txn000590,4236,583,2024-12-17 00:00:00,exchange,4705.79,debit_card,Target
txn000591,2865,174,2024-12-31 00:00:00,purchase,2866.54,debit_card,Best Buy
txn000592,4102,144,2024-09-28 00:00:00,exchange,119.71,paypal,Amazon
txn000593,349,213,2023-12-19 00:00:00,purchase,2831.38,credit_card,Amazon
txn000594,581,421,2024-09-03 00:00:00,purchase,727.77,google_pay,eBay
txn000595,1784,454,2024-12-11 00:00:00,purchase,2412.7,paypal,Amazon
txn000596,4996,166,2024-10-23 00:00:00,refund,4222.14,google_pay,Walmart
txn000597,2996,621,2023-05-11 00:00:00,refund,878.38,google_pay,Amazon
txn000598,237,82,2024-02-14 00:00:00,refund,170.62,credit_card,eBay
txn000599,905,72,2024-06-27 00:00:00,purchase,1045.88,credit_card,eBay
txn000600,1674,535,2023-06-21 00:00:00,refund,270.23,paypal,Walmart
txn000601,3478,790,2024-07-22 00:00:00,refund,1257.73,paypal,Walmart
txn000602,3527,742,2024-09-17 00:00:00,purchase,2946.73,paypal,Best Buy
txn000603,4343,702,2023-12-16 00:00:00,purchase,1310.85,credit_card,Walmart
txn000604,1267,138,2024-04-11 00:00:00,exchange,194.35,credit_card,Amazon
txn000605,375,632,2024-07-21 00:00:00,purchase,1505.8,google_pay,Amazon
txn000606,3018,376,2024-10-21 00:00:00,purchase,1522.17,google_pay,Best Buy
txn000607,3117,860,2024-01-01 00:00:00,exchange,941.4,apple_pay,Walmart
txn000608,1088,82,2024-10-19 00:00:00,purchase,1389.53,google_pay,Target
txn000609,1706,912,2024-03-03 00:00:00,purchase,335.71,paypal,Walmart
txn000610,2946,786,2024-09-19 00:00:00,refund,386.2,apple_pay,Walmart
txn000611,1716,134,2024-03-03 00:00:00,purchase,1793.59,google_pay,eBay
txn000612,789,485,2024-10-28 00:00:00,purchase,1485.23,google_pay,eBay
txn000613,2840,260,2024-07-22 00:00:00,purchase,280.71,credit_card,Amazon
txn000614,3435,598,2023-06-26 00:00:00,refund,1914.36,credit_card,Amazon
txn000615,2388,521,2024-08-11 00:00:00,refund,3596.39,paypal,Amazon
txn000616,2672,133,2024-02-26 00:00:00,exchange,484.96,paypal,Amazon
txn000617,2270,331,2023-04-25 00:00:00,purchase,1540.02,debit_card,Best Buy
txn000618,3296,888,2024-11-27 00:00:00,purchase,816.02,credit_card,Best Buy
