event_id,user_id,event_timestamp,event_type,page_url,session_id,region
evt000409,616,2023-07-17 00:00:00,pageview,/checkout,session_1409,east
evt000410,851,2023-12-06 00:00:00,click,/checkout,session_36,north
evt000411,802,2024-08-31 00:00:00,click,/cart,session_295,east
evt000412,936,2023-07-13 00:00:00,click,/home,session_2832,west
evt000413,578,2024-05-04 00:00:00,login,/home,session_3330,south
evt000414,123,2023-11-21 00:00:00,search,/products,session_1132,north
evt000415,372,2024-07-02 00:00:00,pageview,/checkout,session_2717,south
evt000416,694,2024-12-27 00:00:00,purchase,/profile,session_4819,west
evt000417,816,2023-04-07 00:00:00,click,/products,session_3077,east
evt000418,113,2023-08-04 00:00:00,login,/checkout,session_57,north
evt000419,555,2023-10-04 00:00:00,pageview,/products,session_3632,south
evt000420,471,2024-11-08 00:00:00,search,/cart,session_33,west
evt000421,155,2024-08-20 00:00:00,click,/cart,session_4098,east
evt000422,812,2023-05-01 00:00:00,login,/cart,session_4665,south
evt000423,877,2023-05-06 00:00:00,login,/products,session_4355,south
evt000424,202,2024-03-29 00:00:00,add_to_cart,/checkout,session_2453,east
evt000425,131,2024-09-03 00:00:00,login,/checkout,session_1375,north
evt000426,450,2023-10-07 00:00:00,login,/home,session_3113,north
evt000427,492,2023-03-31 00:00:00,click,/checkout,session_1894,west
evt000428,584,2023-03-05 00:00:00,pageview,/cart,session_296,west
evt000429,202,2024-05-30 00:00:00,login,/cart,session_2708,east
evt000430,6,2024-04-20 00:00:00,click,/profile,session_1696,west
evt000431,186,2024-01-06 00:00:00,purchase,/home,session_1902,west
evt000432,233,2024-10-17 00:00:00,click,/profile,session_4354,east
evt000433,655,2023-01-27 00:00:00,login,/profile,session_2255,west
evt000434,944,2024-11-03 00:00:00,purchase,/products,session_1049,west
evt000435,926,2024-08-11 00:00:00,search,/profile,session_1834,south
evt000436,563,2024-11-11 00:00:00,click,/checkout,session_2402,west
evt000437,874,2023-02-20 00:00:00,purchase,/checkout,session_601,north
evt000438,577,2023-07-07 00:00:00,login,/home,session_3401,east
evt000439,837,2023-07-01 00:00:00,click,/cart,session_4290,east
evt000440,290,2023-12-12 00:00:00,login,/products,session_4674,south
evt000441,123,2024-11-29 00:00:00,pageview,/profile,session_3445,north
evt000442,785,2024-02-25 00:00:00,search,/cart,session_330,west
evt000443,387,2023-08-16 00:00:00,purchase,/checkout,session_918,south
evt000444,886,2024-12-23 00:00:00,search,/cart,session_2517,east
evt000445,92,2024-08-12 00:00:00,purchase,/products,session_2773,south
evt000446,971,2023-08-06 00:00:00,login,/profile,session_2673,west
evt000447,420,2024-08-21 00:00:00,search,/checkout,session_1119,west
evt000448,593,2023-05-03 00:00:00,purchase,/home,session_4478,west
evt000449,265,2023-07-26 00:00:00,pageview,/cart,session_2920,north
evt000450,336,2024-07-09 00:00:00,login,/checkout,session_4003,west
evt000451,743,2024-10-10 00:00:00,add_to_cart,/cart,session_3573,east
evt000452,663,2024-03-31 00:00:00,click,/checkout,session_3718,south
evt000453,263,2023-12-11 00:00:00,add_to_cart,/checkout,session_550,south
evt000454,123,2024-06-07 00:00:00,login,/products,session_4175,north
evt000455,381,2024-11-04 00:00:00,search,/profile,session_3917,west
evt000456,838,2023-06-15 00:00:00,pageview,/products,session_1090,west
evt000457,498,2023-06-05 00:00:00,pageview,/products,session_452,west
evt000458,646,2023-12-15 00:00:00,search,/profile,session_827,north
evt000459,90,2024-11-04 00:00:00,add_to_cart,/checkout,session_4466,south
evt000460,712,2023-07-03 00:00:00,pageview,/home,session_991,north
evt000461,484,2024-07-23 00:00:00,login,/checkout,session_2082,south
evt000462,912,2024-11-17 00:00:00,purchase,/checkout,session_4579,west
evt000463,137,2024-04-26 00:00:00,search,/checkout,session_1311,north
evt000464,249,2023-01-27 00:00:00,click,/home,session_1761,south
evt000465,183,2024-12-27 00:00:00,pageview,/cart,session_4459,west
evt000466,832,2024-12-07 00:00:00,add_to_cart,/cart,session_3447,north
evt000467,171,2024-11-14 00:00:00,search,/profile,session_3376,south
evt000468,723,2024-04-13 00:00:00,click,/cart,session_1832,south
evt000469,758,2023-04-16 00:00:00,search,/products,session_1163,east
evt000470,297,2023-01-08 00:00:00,add_to_cart,/products,session_1426,east
evt000471,456,2023-01-13 00:00:00,add_to_cart,/products,session_195,north
evt000472,15,2023-06-02 00:00:00,login,/profile,session_652,west
evt000473,132,2023-09-18 00:00:00,search,/cart,session_4415,north
evt000474,677,2024-11-28 00:00:00,pageview,/home,session_4405,west
evt000475,98,2024-06-11 00:00:00,pageview,/profile,session_1844,north
evt000476,609,2024-12-21 00:00:00,search,/profile,session_2635,north
evt000477,444,2024-05-04 00:00:00,search,/home,session_1928,south
evt000478,638,2024-10-01 00:00:00,pageview,/checkout,session_399,west
evt000479,606,2024-07-10 00:00:00,pageview,/profile,session_4914,west
evt000480,356,2024-04-26 00:00:00,search,/products,session_1650,east
evt000481,699,2023-09-03 00:00:00,login,/checkout,session_3094,north
evt000482,719,2024-11-20 00:00:00,add_to_cart,/home,session_4594,north
evt000483,189,2024-12-31 00:00:00,search,/cart,session_959,south
evt000484,504,2023-07-28 00:00:00,search,/home,session_3687,north
evt000485,139,2023-06-11 00:00:00,login,/profile,session_4498,west
evt000486,700,2023-08-22 00:00:00,purchase,/products,session_4186,west
evt000487,561,2024-09-20 00:00:00,login,/cart,session_940,south
evt000488,229,2023-08-25 00:00:00,purchase,/checkout,session_4056,west
evt000489,313,2024-11-12 00:00:00,search,/home,session_4581,west
evt000490,568,2024-03-10 00:00:00,click,/products,session_3302,south
evt000491,23,2024-05-09 00:00:00,search,/checkout,session_819,south
evt000492,29,2023-02-19 00:00:00,login,/checkout,session_808,west
evt000493,271,2024-09-30 00:00:00,click,/products,session_896,west
evt000494,13,2023-10-08 00:00:00,click,/cart,session_2531,east
evt000495,746,2024-11-29 00:00:00,click,/home,session_322,east
evt000496,633,2023-09-28 00:00:00,click,/profile,session_1507,east
evt000497,233,2024-06-06 00:00:00,purchase,/home,session_4947,east
evt000498,471,2023-07-02 00:00:00,add_to_cart,/profile,session_3990,west
evt000499,859,2023-12-26 00:00:00,click,/home,session_31,south
evt000500,730,2024-08-03 00:00:00,login,/profile,session_1489,south
evt000501,305,2023-11-04 00:00:00,add_to_cart,/home,session_1198,west
evt000502,159,2024-08-03 00:00:00,pageview,/cart,session_708,south
evt000503,540,2024-07-16 00:00:00,click,/cart,session_3205,east
evt000504,930,2023-07-01 00:00:00,search,/profile,session_4863,east
evt000505,737,2023-08-28 00:00:00,search,/products,session_3298,east
evt000506,823,2024-06-30 00:00:00,pageview,/profile,session_4891,north
evt000507,584,2024-12-25 00:00:00,click,/profile,session_524,west
evt000508,811,2023-11-25 00:00:00,login,/home,session_1553,east
evt000509,724,2024-12-22 00:00:00,add_to_cart,/profile,session_1581,north
evt000510,942,2023-02-06 00:00:00,add_to_cart,/cart,session_4781,west
evt000511,355,2023-09-14 00:00:00,purchase,/products,session_1010,west
evt000512,802,2023-11-03 00:00:00,search,/profile,session_2140,east
evt000513,849,2024-05-06 00:00:00,search,/products,session_2011,west
evt000514,813,2024-03-08 00:00:00,search,/checkout,session_2894,north
evt000515,543,2023-02-12 00:00:00,login,/checkout,session_882,north
evt000516,833,2024-11-02 00:00:00,purchase,/profile,session_1926,west
evt000517,874,2024-11-26 00:00:00,pageview,/products,session_4539,north
evt000518,650,2023-02-09 00:00:00,login,/cart,session_1156,west
evt000519,93,2023-01-14 00:00:00,login,/profile,session_512,east
evt000520,743,2023-10-22 00:00:00,login,/home,session_4953,east
evt000521,199,2024-10-22 00:00:00,click,/products,session_4803,north
evt000522,309,2023-06-29 00:00:00,click,/products,session_3115,west
evt000523,761,2023-08-06 00:00:00,login,/products,session_4190,east
evt000524,260,2024-10-09 00:00:00,pageview,/products,session_3091,south
evt000525,573,2024-11-14 00:00:00,purchase,/checkout,session_209,west
evt000526,166,2024-10-25 00:00:00,search,/checkout,session_4362,east
evt000527,563,2024-06-12 00:00:00,search,/profile,session_4384,west
evt000528,329,2023-01-21 00:00:00,login,/products,session_3928,west
evt000529,34,2024-10-22 00:00:00,login,/cart,session_3891,north
evt000530,665,2024-07-03 00:00:00,purchase,/home,session_3375,north
evt000531,122,2023-01-01 00:00:00,click,/cart,session_4623,south
evt000532,874,2024-05-15 00:00:00,add_to_cart,/checkout,session_2873,north
evt000533,1,2024-02-03 00:00:00,login,/cart,session_1005,south
evt000534,430,2024-05-07 00:00:00,pageview,/products,session_2217,north
evt000535,939,2023-02-03 00:00:00,search,/home,session_2370,west
evt000536,829,2023-04-12 00:00:00,purchase,/products,session_4956,south
evt000537,603,2023-05-27 00:00:00,add_to_cart,/cart,session_82,east
evt000538,984,2023-06-01 00:00:00,click,/profile,session_1573,south
evt000539,332,2024-04-25 00:00:00,pageview,/products,session_2099,south
evt000540,87,2024-12-16 00:00:00,search,/home,session_258,west
evt000541,705,2023-07-01 00:00:00,purchase,/profile,session_2701,east
evt000542,821,2024-05-29 00:00:00,pageview,/products,session_3321,south
evt000543,748,2024-01-06 00:00:00,pageview,/profile,session_900,east
evt000544,681,2024-06-11 00:00:00,search,/profile,session_3939,north
evt000545,343,2024-04-07 00:00:00,purchase,/cart,session_4236,south
evt000546,844,2023-05-31 00:00:00,click,/checkout,session_3645,west
evt000547,689,2023-02-06 00:00:00,login,/products,session_2430,east
evt000548,112,2024-06-25 00:00:00,click,/checkout,session_1725,north
evt000549,215,2023-06-18 00:00:00,add_to_cart,/cart,session_2498,west
evt000550,745,2023-09-01 00:00:00,pageview,/checkout,session_322,south
evt000551,88,2023-06-15 00:00:00,add_to_cart,/cart,session_2051,south
evt000552,569,2024-07-16 00:00:00,login,/cart,session_4988,west
evt000553,12,2024-08-23 00:00:00,click,/profile,session_3916,west
evt000554,229,2024-12-07 00:00:00,login,/profile,session_258,west
evt000555,409,2023-12-01 00:00:00,pageview,/cart,session_3276,north
evt000556,638,2023-03-30 00:00:00,add_to_cart,/home,session_1568,west
evt000557,47,2023-02-23 00:00:00,purchase,/checkout,session_4231,west
evt000558,668,2024-12-09 00:00:00,click,/cart,session_980,south
evt000559,499,2024-08-28 00:00:00,login,/home,session_1968,east
evt000560,880,2023-09-13 00:00:00,add_to_cart,/checkout,session_2255,south
evt000561,983,2023-03-11 00:00:00,search,/cart,session_2700,south
evt000562,1000,2024-06-15 00:00:00,click,/cart,session_3482,south
evt000563,927,2023-05-04 00:00:00,click,/products,session_4023,south
evt000564,30,2023-04-03 00:00:00,add_to_cart,/checkout,session_4673,north
evt000565,650,2024-10-24 00:00:00,login,/checkout,session_3711,west
evt000566,467,2024-09-18 00:00:00,pageview,/products,session_162,east
evt000567,855,2023-03-02 00:00:00,login,/products,session_3006,south
evt000568,155,2024-11-30 00:00:00,add_to_cart,/home,session_1574,east
evt000569,350,2023-10-18 00:00:00,add_to_cart,/cart,session_1910,south
evt000570,121,2023-03-20 00:00:00,purchase,/home,session_1081,east
evt000571,818,2024-07-09 00:00:00,click,/products,session_596,north
evt000572,581,2024-02-03 00:00:00,click,/cart,session_3388,east
evt000573,766,2023-05-20 00:00:00,login,/checkout,session_2148,east
evt000574,631,2023-01-11 00:00:00,login,/home,session_3534,east
evt000575,667,2023-03-23 00:00:00,pageview,/checkout,session_1957,east
evt000576,767,2024-12-23 00:00:00,login,/home,session_3371,east
evt000577,132,2023-03-18 00:00:00,login,/home,session_4489,north
evt000578,660,2023-03-29 00:00:00,search,/products,session_2275,east
evt000579,962,2024-08-21 00:00:00,search,/profile,session_1222,north
evt000580,735,2023-01-27 00:00:00,click,/profile,session_2981,west
evt000581,278,2024-10-01 00:00:00,login,/checkout,session_4668,south
evt000582,195,2023-08-03 00:00:00,click,/profile,session_3384,east
evt000583,760,2023-02-15 00:00:00,purchase,/checkout,session_4805,east
evt000584,900,2024-12-11 00:00:00,pageview,/checkout,session_4458,north
evt000585,849,2024-11-19 00:00:00,search,/products,session_510,west
evt000586,3,2023-11-07 00:00:00,login,/products,session_1138,west
evt000587,873,2024-02-25 00:00:00,pageview,/profile,session_5000,west
evt000588,903,2023-01-21 00:00:00,login,/checkout,session_823,east
evt000589,479,2023-02-09 00:00:00,search,/checkout,session_1442,east
evt000590,835,2024-10-26 00:00:00,pageview,/profile,session_1895,west
evt000591,773,2024-09-30 00:00:00,login,/profile,session_1345,south
evt000592,544,2023-05-04 00:00:00,click,/checkout,session_341,east
evt000593,723,2023-04-29 00:00:00,purchase,/home,session_3939,south
evt000594,813,2023-08-27 00:00:00,purchase,/profile,session_3699,north
evt000595,174,2023-11-02 00:00:00,click,/cart,session_232,south
evt000596,648,2023-07-29 00:00:00,purchase,/profile,session_2332,west
evt000597,708,2023-01-16 00:00:00,pageview,/home,session_3267,east
evt000598,466,2024-06-14 00:00:00,click,/profile,session_1165,west
evt000599,92,2024-02-19 00:00:00,add_to_cart,/profile,session_2134,south
evt000600,710,2024-05-07 00:00:00,pageview,/cart,session_3402,east
evt000601,353,2024-07-07 00:00:00,login,/home,session_3141,east
evt000602,971,2023-07-11 00:00:00,search,/profile,session_3107,west
evt000603,490,2024-12-31 00:00:00,login,/products,session_1993,south
evt000604,383,2023-08-11 00:00:00,click,/products,session_2140,east
evt000605,147,2024-09-26 00:00:00,purchase,/cart,session_2798,north
evt000606,780,2023-08-04 00:00:00,add_to_cart,/products,session_4965,north
evt000607,15,2023-06-08 00:00:00,login,/profile,session_1142,west
evt000608,460,2024-05-13 00:00:00,add_to_cart,/profile,session_513,east
evt000609,388,2024-04-10 00:00:00,search,/products,session_3144,north
evt000610,855,2023-03-31 00:00:00,search,/profile,session_1497,south
evt000611,684,2024-10-16 00:00:00,add_to_cart,/checkout,session_31,east
evt000612,903,2024-08-13 00:00:00,click,/profile,session_4515,east
evt000613,761,2023-09-15 00:00:00,login,/home,session_3564,east
evt000614,368,2024-11-11 00:00:00,add_to_cart,/profile,session_2131,west
evt000615,189,2023-04-28 00:00:00,login,/checkout,session_2177,south
evt000616,931,2023-04-05 00:00:00,login,/checkout,session_1149,west
evt000617,645,2023-04-05 00:00:00,click,/checkout,session_1709,south
evt000618,241,2023-11-09 00:00:00,add_to_cart,/profile,session_4084,south
evt000619,16,2023-07-24 00:00:00,search,/home,session_240,north
evt000620,596,2023-09-26 00:00:00,add_to_cart,/products,session_4000,east
evt000621,271,2023-10-26 00:00:00,pageview,/products,session_276,west
evt000622,608,2023-11-21 00:00:00,pageview,/products,session_1060,west
evt000623,323,2024-01-21 00:00:00,search,/home,session_4739,south
evt000624,639,2023-12-12 00:00:00,search,/checkout,session_3611,east
evt000625,482,2023-05-22 00:00:00,login,/checkout,session_1792,south
evt000626,87,2023-12-22 00:00:00,add_to_cart,/cart,session_4794,west
evt000627,178,2023-11-22 00:00:00,pageview,/cart,session_2301,north
evt000628,184,2024-12-30 00:00:00,pageview,/profile,session_2183,west
evt000629,553,2023-04-06 00:00:00,login,/profile,session_3441,east
evt000630,68,2024-05-12 00:00:00,login,/products,session_822,west
evt000631,950,2024-06-03 00:00:00,click,/products,session_2371,south
evt000632,367,2024-03-10 00:00:00,pageview,/profile,session_581,east
evt000633,528,2023-03-15 00:00:00,purchase,/home,session_3138,south
evt000634,147,2024-06-02 00:00:00,search,/profile,session_70,north
evt000635,483,2024-08-31 00:00:00,search,/profile,session_1770,east
evt000636,291,2023-06-11 00:00:00,pageview,/cart,session_4218,east
evt000637,842,2023-03-21 00:00:00,login,/cart,session_4755,east
evt000638,220,2023-07-06 00:00:00,click,/home,session_2026,south
evt000639,44,2023-10-15 00:00:00,pageview,/profile,session_1094,south
evt000640,168,2024-09-17 00:00:00,login,/cart,session_724,east
evt000641,408,2023-06-19 00:00:00,add_to_cart,/checkout,session_1235,east
evt000642,254,2023-06-28 00:00:00,click,/cart,session_2396,north
evt000643,354,2023-06-06 00:00:00,add_to_cart,/home,session_1014,west
evt000644,599,2024-07-01 00:00:00,click,/home,session_3242,north
evt000645,644,2023-12-10 00:00:00,click,/checkout,session_4793,south
evt000646,205,2024-04-06 00:00:00,click,/cart,session_3753,west
evt000647,963,2024-12-18 00:00:00,purchase,/cart,session_3735,north
