order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,status,region,salesperson_id
444,481,143,2023-10-09,4,448.36,1793.44,pending,west,15
445,984,17,2024-02-03,6,384.38,2306.28,pending,south,1
446,472,196,2023-10-03,5,83.51,417.55,returned,west,13
447,902,143,2024-03-22,10,448.36,4483.6,pending,south,3
448,619,11,2024-09-13,8,255.6,2044.8,shipped,east,8
449,221,29,2024-04-21,1,108.79,108.79,returned,east,17
450,798,142,2023-08-16,5,433.95,2169.75,shipped,west,5
451,317,63,2024-06-16,4,262.26,1049.04,cancelled,east,8
452,187,169,2024-12-07,7,154.45,1081.15,returned,south,11
453,764,112,2023-02-22,4,13.77,55.08,returned,west,2
454,574,9,2024-10-07,3,246.83,740.49,returned,east,2
455,855,164,2023-01-03,3,187.69,563.07,delivered,south,3
456,514,123,2024-04-27,1,70.25,70.25,cancelled,south,1
457,239,162,2024-11-01,5,408.14,2040.7,delivered,east,3
458,951,103,2024-12-28,9,374.85,3373.65,returned,south,2
459,313,87,2023-10-10,10,170.42,1704.2,returned,west,11
460,32,75,2023-06-12,9,222.83,2005.47,cancelled,west,17
461,19,7,2024-03-31,8,419.41,3355.28,delivered,south,7
462,163,9,2024-04-08,3,246.83,740.49,pending,south,13
463,267,63,2023-08-14,7,262.26,1835.82,returned,south,8
464,180,118,2023-10-06,3,295.64,886.92,delivered,north,19
465,324,83,2023-08-06,10,127.24,1272.4,delivered,south,13
466,298,142,2024-03-10,5,433.95,2169.75,pending,west,20
467,716,150,2024-09-29,4,172.99,691.96,delivered,north,9
468,148,2,2024-06-20,4,459.72,1838.88,pending,west,4
469,255,16,2023-12-18,8,469.4,3755.2,shipped,west,2
470,488,69,2024-10-07,4,24.27,97.08,pending,north,7
471,265,38,2023-09-19,3,372.44,1117.32,delivered,north,20
472,947,172,2024-08-24,5,416.54,2082.7,delivered,south,10
473,412,90,2024-06-25,9,284.91,2564.19,shipped,east,20
474,612,31,2023-06-11,4,383.78,1535.12,shipped,west,15
475,624,92,2023-02-09,6,179.42,1076.52,returned,south,5
476,252,175,2023-12-09,4,92.54,370.16,pending,east,8
477,254,71,2024-07-02,8,276.44,2211.52,cancelled,north,13
478,376,31,2023-12-18,10,383.78,3837.8,pending,west,20
479,682,10,2023-04-24,8,148.99,1191.92,pending,south,6
480,405,167,2023-11-11,3,196.64,589.92,shipped,north,12
481,410,162,2023-09-22,5,408.14,2040.7,delivered,south,4
482,154,124,2024-08-28,3,492.54,1477.62,cancelled,south,1
483,372,54,2024-09-15,5,281.09,1405.45,cancelled,south,1
484,62,157,2023-09-23,8,347.02,2776.16,shipped,north,3
485,243,161,2024-06-01,8,143.37,1146.96,delivered,south,1
486,148,167,2023-11-25,5,196.64,983.2,pending,west,15
487,527,16,2023-01-23,4,469.4,1877.6,shipped,east,17
488,951,30,2023-01-15,7,49.87,349.09,pending,south,14
489,860,199,2023-07-22,9,456.57,4109.13,delivered,east,19
490,787,13,2024-05-22,9,353.16,3178.44,shipped,north,18
491,819,179,2024-08-05,4,302.23,1208.92,returned,south,7
492,519,23,2023-05-29,8,138.0,1104.0,delivered,north,18
493,446,94,2023-04-20,7,456.38,3194.66,shipped,west,5
494,443,132,2023-08-08,3,117.24,351.72,returned,east,15
495,365,25,2023-04-02,4,399.68,1598.72,pending,north,12
496,627,28,2024-05-14,10,171.79,1717.9,shipped,south,8
497,463,182,2023-07-17,3,37.55,112.65,pending,west,4
498,642,130,2024-10-28,8,36.43,291.44,delivered,west,4
499,532,173,2023-06-25,8,298.35,2386.8,shipped,west,7
500,97,140,2024-04-10,3,160.52,481.56,shipped,north,8
501,428,102,2023-04-28,5,79.65,398.25,returned,north,12
502,280,153,2024-08-05,4,420.11,1680.44,delivered,east,12
503,957,116,2024-09-03,2,120.55,241.1,pending,east,2
504,723,69,2023-10-18,8,24.27,194.16,shipped,south,11
505,423,56,2024-10-22,5,354.56,1772.8,returned,west,5
506,918,190,2023-02-27,10,30.35,303.5,returned,south,4
507,307,9,2023-06-08,8,246.83,1974.64,shipped,south,10
508,217,68,2023-09-09,5,441.65,2208.25,shipped,north,4
509,94,178,2023-05-20,8,311.19,2489.52,returned,west,16
510,477,192,2023-03-01,4,356.5,1426.0,pending,north,1
511,603,27,2023-06-03,10,320.17,3201.7,pending,east,12
512,352,11,2023-02-17,6,255.6,1533.6,shipped,west,15
513,32,29,2023-10-18,6,108.79,652.74,shipped,west,19
514,143,137,2023-06-02,2,372.41,744.82,shipped,west,15
515,598,51,2024-07-26,10,289.94,2899.4,cancelled,east,10
516,620,98,2024-11-19,6,136.37,818.22,returned,south,10
517,827,136,2023-11-30,8,302.09,2416.72,delivered,west,1
518,32,86,2023-08-03,2,488.89,977.78,cancelled,west,18
519,830,132,2023-11-17,1,117.24,117.24,delivered,east,2
520,973,31,2024-04-23,10,383.78,3837.8,returned,north,4
521,617,126,2023-08-23,5,365.57,1827.85,shipped,south,7
522,769,179,2024-02-19,4,302.23,1208.92,cancelled,north,11
523,275,179,2024-12-19,6,302.23,1813.38,pending,south,14
524,811,119,2023-07-15,8,192.27,1538.16,pending,east,10
525,377,167,2024-06-10,5,196.64,983.2,pending,east,1
526,883,17,2024-04-30,10,384.38,3843.8,shipped,south,3
527,579,71,2024-01-24,9,276.44,2487.96,cancelled,north,4
528,210,176,2023-12-23,4,212.16,848.64,cancelled,west,20
529,649,3,2024-01-28,8,399.54,3196.32,cancelled,west,7
530,50,42,2024-04-16,10,342.82,3428.2,pending,north,6
531,579,186,2024-01-01,2,438.54,877.08,returned,north,13
532,277,93,2024-05-23,10,491.78,4917.8,cancelled,west,13
533,566,104,2024-12-20,9,339.7,3057.3,returned,south,5
534,813,90,2023-05-17,7,284.91,1994.37,cancelled,north,16
535,185,62,2023-04-28,5,60.04,300.2,delivered,east,3
536,168,27,2024-07-14,10,320.17,3201.7,pending,east,17
537,627,134,2023-10-09,7,134.24,939.68,pending,south,4
538,632,81,2024-07-06,5,247.29,1236.45,pending,east,5
539,9,186,2024-08-26,8,438.54,3508.32,shipped,south,16
540,626,138,2024-01-22,5,311.0,1555.0,pending,west,8
541,264,79,2024-05-17,5,219.9,1099.5,delivered,south,10
542,194,104,2023-03-30,1,339.7,339.7,cancelled,west,18
543,185,111,2023-06-20,9,149.1,1341.9,cancelled,east,5
544,375,144,2023-03-22,5,465.21,2326.05,pending,north,1
545,875,115,2024-09-12,10,150.91,1509.1,pending,north,2
546,289,53,2024-07-31,8,382.8,3062.4,cancelled,east,18
547,742,156,2024-02-26,10,289.56,2895.6,returned,south,1
548,856,103,2023-03-30,7,374.85,2623.95,delivered,south,13
549,251,66,2023-03-09,2,156.61,313.22,cancelled,south,2
550,40,174,2024-06-21,4,260.21,1040.84,pending,east,9
551,887,132,2024-09-28,1,117.24,117.24,shipped,west,15
552,983,9,2023-05-09,7,246.83,1727.81,shipped,south,11
553,289,135,2024-06-20,1,23.85,23.85,returned,east,7
554,519,155,2023-03-30,10,485.74,4857.4,shipped,north,5
555,961,43,2024-05-09,8,353.53,2828.24,pending,north,3
556,946,84,2023-06-28,5,135.58,677.9,cancelled,west,19
557,270,33,2024-07-16,3,242.71,728.13,delivered,north,12
558,31,181,2023-04-04,3,410.47,1231.41,pending,east,18
559,383,152,2023-09-25,8,27.78,222.24,returned,east,16
560,432,85,2024-05-07,10,347.05,3470.5,delivered,south,2
561,580,170,2023-04-10,1,395.06,395.06,pending,north,11
562,510,20,2024-11-14,4,296.07,1184.28,shipped,north,14
563,357,135,2023-10-18,1,23.85,23.85,delivered,south,20
564,944,5,2024-05-10,3,173.19,519.57,delivered,west,19
565,147,7,2024-06-20,9,419.41,3774.69,pending,north,3
566,122,131,2024-03-25,5,315.44,1577.2,shipped,south,14
567,687,142,2023-06-16,5,433.95,2169.75,pending,north,11
568,749,197,2024-06-07,2,467.3,934.6,delivered,north,5
569,177,78,2024-11-09,8,144.29,1154.32,delivered,west,18
570,735,83,2024-08-19,4,127.24,508.96,cancelled,west,3
571,706,143,2024-11-15,8,448.36,3586.88,returned,south,14
572,810,114,2024-03-21,7,258.42,1808.94,cancelled,west,14
573,318,39,2023-03-18,3,287.11,861.33,returned,north,20
574,307,124,2024-02-13,2,492.54,985.08,shipped,south,20
575,890,104,2024-06-07,4,339.7,1358.8,pending,west,9
576,431,128,2023-04-24,1,275.58,275.58,pending,west,19
577,115,143,2023-07-03,10,448.36,4483.6,returned,west,15
578,490,133,2024-08-27,8,384.0,3072.0,pending,south,18
579,863,118,2024-08-12,5,295.64,1478.2,cancelled,east,10
580,728,79,2023-03-23,10,219.9,2199.0,shipped,east,3
581,421,71,2023-08-21,3,276.44,829.32,cancelled,east,10
582,840,46,2024-06-22,9,92.02,828.18,delivered,east,11
583,768,15,2024-07-25,6,85.78,514.68,returned,west,8
584,534,62,2024-10-23,1,60.04,60.04,delivered,south,19
585,105,182,2024-04-17,1,37.55,37.55,returned,south,15
586,102,113,2024-04-03,5,353.93,1769.65,returned,west,15
587,580,85,2023-09-23,10,347.05,3470.5,delivered,north,1
588,291,95,2024-10-24,9,133.76,1203.84,shipped,east,7
589,160,65,2023-07-15,8,163.96,1311.68,delivered,north,7
590,47,63,2024-12-25,2,262.26,524.52,returned,west,1
591,687,137,2024-06-16,1,372.41,372.41,pending,north,4
592,279,32,2023-11-27,6,442.45,2654.7,pending,west,12
593,471,107,2024-05-07,10,347.42,3474.2,shipped,west,14
594,139,176,2023-08-14,7,212.16,1485.12,shipped,west,14
595,531,30,2024-01-02,7,49.87,349.09,delivered,east,18
596,617,27,2024-08-09,6,320.17,1921.02,shipped,south,19
597,28,116,2023-05-01,8,120.55,964.4,shipped,west,20
598,636,104,2024-11-11,8,339.7,2717.6,cancelled,south,8
599,362,169,2024-01-04,5,154.45,772.25,shipped,west,12
600,770,39,2023-02-05,7,287.11,2009.77,cancelled,north,1
601,937,110,2024-11-17,3,359.3,1077.9,pending,north,19
602,729,153,2023-09-24,7,420.11,2940.77,cancelled,west,9
603,354,159,2023-07-22,9,315.25,2837.25,delivered,west,2
604,704,144,2024-07-09,2,465.21,930.42,pending,east,5
605,618,41,2024-09-05,2,63.85,127.7,shipped,east,12
606,497,196,2024-05-30,10,83.51,835.1,cancelled,east,13
607,446,129,2024-06-15,8,408.98,3271.84,delivered,west,13
608,932,13,2024-11-12,9,353.16,3178.44,pending,south,12
609,209,151,2024-12-12,3,73.07,219.21,cancelled,north,3
610,591,40,2023-08-05,3,457.15,1371.45,delivered,south,15
611,250,152,2023-01-31,8,27.78,222.24,cancelled,north,5
612,658,42,2024-11-05,7,342.82,2399.74,returned,south,1
613,196,199,2023-03-21,9,456.57,4109.13,shipped,south,4
614,587,175,2023-09-02,9,92.54,832.86,shipped,east,19
615,516,74,2023-04-20,2,127.76,255.52,shipped,west,11
616,672,134,2024-10-09,2,134.24,268.48,shipped,south,14
617,312,187,2023-01-26,3,33.0,99.0,delivered,south,11
618,7,74,2024-06-25,7,127.76,894.32,cancelled,east,8
619,128,69,2023-01-26,2,24.27,48.54,delivered,east,15
620,971,173,2024-01-03,7,298.35,2088.45,cancelled,west,11
621,724,141,2023-08-23,7,190.85,1335.95,delivered,north,6
622,322,154,2023-10-07,8,370.83,2966.64,pending,south,5
623,192,94,2024-03-26,1,456.38,456.38,returned,south,4
624,185,173,2024-07-25,3,298.35,895.05,cancelled,east,17
625,139,194,2024-07-30,6,162.38,974.28,cancelled,west,10
626,305,165,2023-04-04,8,454.33,3634.64,cancelled,west,17
627,319,86,2024-10-24,10,488.89,4888.9,shipped,east,18
628,529,25,2024-05-16,4,399.68,1598.72,cancelled,south,5
629,102,193,2023-10-03,3,426.44,1279.32,delivered,west,18
630,616,2,2024-07-02,6,459.72,2758.32,returned,east,8
631,321,128,2024-04-19,7,275.58,1929.06,delivered,west,13
632,444,198,2023-10-25,9,368.18,3313.62,shipped,south,16
633,478,101,2023-01-14,3,194.06,582.18,shipped,west,14
634,488,109,2023-01-19,7,268.97,1882.79,delivered,north,18
635,303,55,2024-09-30,5,481.58,2407.9,delivered,north,4
636,626,131,2023-07-29,6,315.44,1892.64,delivered,west,17
637,700,85,2024-04-16,4,347.05,1388.2,returned,west,1
638,672,38,2024-01-30,7,372.44,2607.08,shipped,south,18
639,569,122,2023-11-06,4,125.78,503.12,returned,west,8
640,240,110,2023-03-16,10,359.3,3593.0,shipped,west,9
641,224,53,2024-12-09,8,382.8,3062.4,delivered,north,2
642,480,70,2024-07-08,4,442.97,1771.88,delivered,east,16
643,238,37,2024-08-26,2,25.73,51.46,cancelled,north,11
644,971,155,2023-07-24,5,485.74,2428.7,cancelled,west,9
645,853,193,2023-06-07,9,426.44,3837.96,returned,west,15
646,790,40,2023-08-24,1,457.15,457.15,delivered,west,8
647,482,78,2023-02-15,8,144.29,1154.32,pending,south,18
648,105,8,2024-10-18,8,51.7,413.6,pending,south,7
649,505,186,2023-04-18,10,438.54,4385.4,cancelled,south,11
650,625,198,2024-08-21,8,368.18,2945.44,cancelled,east,19
651,632,140,2024-07-20,4,160.52,642.08,shipped,east,14
652,94,168,2023-04-03,5,483.63,2418.15,pending,west,17
653,672,144,2024-11-22,6,465.21,2791.26,shipped,south,7
654,418,136,2023-08-25,4,302.09,1208.36,returned,west,14
655,422,179,2024-11-11,9,302.23,2720.07,shipped,east,2
656,982,172,2023-06-15,10,416.54,4165.4,shipped,north,10
657,699,134,2024-05-22,8,134.24,1073.92,pending,north,5
658,875,48,2024-04-10,5,20.02,100.1,cancelled,north,1
659,243,16,2024-01-24,9,469.4,4224.6,pending,south,19
660,577,167,2023-12-24,6,196.64,1179.84,returned,east,15
661,640,3,2024-05-09,3,399.54,1198.62,delivered,east,1
662,908,140,2023-05-18,8,160.52,1284.16,delivered,east,5
663,510,107,2024-09-26,1,347.42,347.42,returned,north,10
664,211,82,2023-08-20,10,279.55,2795.5,pending,north,4
665,963,132,2024-06-12,9,117.24,1055.16,shipped,north,17
666,29,7,2023-09-15,3,419.41,1258.23,pending,west,7
667,265,118,2024-01-24,9,295.64,2660.76,shipped,north,11
668,969,141,2024-09-30,3,190.85,572.55,pending,north,18
669,215,66,2024-02-19,8,156.61,1252.88,delivered,west,6
670,897,169,2024-07-07,7,154.45,1081.15,returned,east,12
671,422,114,2024-01-08,8,258.42,2067.36,cancelled,east,6
672,345,25,2024-05-03,9,399.68,3597.12,shipped,south,1
673,632,49,2023-06-14,6,425.96,2555.76,shipped,east,4
674,72,170,2024-07-05,6,395.06,2370.36,cancelled,south,17
675,977,14,2023-06-21,7,426.54,2985.78,pending,west,8
676,847,98,2024-06-09,10,136.37,1363.7,cancelled,north,2
677,955,200,2023-09-18,1,495.57,495.57,cancelled,west,10
678,654,43,2023-07-27,6,353.53,2121.18,cancelled,west,19
679,91,93,2023-12-13,9,491.78,4426.02,returned,north,19
680,669,37,2024-06-17,5,25.73,128.65,returned,south,13
681,119,39,2023-12-26,2,287.11,574.22,returned,west,2
682,536,85,2024-08-07,2,347.05,694.1,shipped,west,13
683,652,170,2024-07-15,3,395.06,1185.18,pending,north,13
684,198,180,2023-11-27,8,332.71,2661.68,delivered,west,12
685,455,51,2024-10-07,9,289.94,2609.46,cancelled,north,2
686,727,183,2023-12-12,7,484.33,3390.31,pending,north,15
687,858,175,2023-04-10,5,92.54,462.7,shipped,south,19
688,414,161,2024-07-24,6,143.37,860.22,delivered,south,13
689,925,109,2023-01-28,2,268.97,537.94,returned,west,11
690,74,153,2023-03-18,5,420.11,2100.55,cancelled,west,9
691,932,45,2023-11-20,2,361.8,723.6,pending,south,15
692,85,101,2024-12-21,1,194.06,194.06,returned,south,4
693,704,83,2023-03-21,3,127.24,381.72,cancelled,east,15
694,117,196,2024-06-02,5,83.51,417.55,returned,north,15
695,234,30,2023-09-18,9,49.87,448.83,delivered,south,16
696,239,152,2023-08-24,6,27.78,166.68,pending,east,13
697,709,92,2023-02-05,1,179.42,179.42,delivered,north,4
698,250,74,2024-03-07,10,127.76,1277.6,pending,north,13
699,493,51,2024-10-14,5,289.94,1449.7,returned,west,20
700,907,55,2024-06-15,9,481.58,4334.22,delivered,west,3
701,239,139,2023-06-12,3,292.46,877.38,shipped,east,20
702,389,168,2024-10-17,8,483.63,3869.04,pending,north,3
703,967,18,2023-01-29,1,371.67,371.67,returned,south,11
704,248,35,2023-05-12,8,192.95,1543.6,cancelled,west,11
705,670,174,2024-05-16,6,260.21,1561.26,pending,east,6
706,579,53,2023-08-12,10,382.8,3828.0,pending,north,9
707,137,80,2024-10-07,10,399.23,3992.3,shipped,north,12
708,4,113,2024-01-05,1,353.93,353.93,delivered,east,8
709,105,189,2023-09-22,5,290.46,1452.3,returned,south,14
710,328,180,2024-12-22,3,332.71,998.13,returned,south,16
711,964,4,2023-08-10,8,22.21,177.68,returned,east,5
712,712,151,2023-08-17,6,73.07,438.42,shipped,north,13
713,305,164,2023-01-26,10,187.69,1876.9,delivered,west,12
714,355,166,2023-08-15,8,386.52,3092.16,shipped,west,19
715,355,88,2024-02-19,2,369.66,739.32,pending,west,9
716,273,110,2024-04-05,3,359.3,1077.9,returned,east,16
717,886,35,2024-10-13,4,192.95,771.8,pending,east,9
718,773,31,2024-11-12,3,383.78,1151.34,delivered,south,3
719,394,178,2024-03-16,6,311.19,1867.14,delivered,west,6
720,595,97,2023-05-04,3,43.86,131.58,returned,east,19
721,187,184,2024-12-11,10,23.62,236.2,returned,south,17
722,473,45,2024-04-02,2,361.8,723.6,returned,north,11
723,534,4,2024-10-21,9,22.21,199.89,cancelled,south,19
724,218,161,2023-03-15,4,143.37,573.48,shipped,east,19
725,523,78,2024-11-04,9,144.29,1298.61,cancelled,west,7
726,52,4,2024-05-21,2,22.21,44.42,delivered,south,20
727,197,49,2024-12-24,4,425.96,1703.84,shipped,north,20
728,93,178,2023-05-09,5,311.19,1555.95,shipped,east,18
729,476,64,2024-12-02,9,308.24,2774.16,returned,north,20
730,525,33,2024-05-08,2,242.71,485.42,cancelled,north,13
731,771,70,2023-02-23,2,442.97,885.94,shipped,east,18
732,580,42,2024-03-03,7,342.82,2399.74,cancelled,north,16
733,911,54,2023-10-12,8,281.09,2248.72,pending,west,16
734,399,185,2023-09-26,9,391.66,3524.94,delivered,south,16
735,340,110,2024-06-02,9,359.3,3233.7,delivered,east,7
736,55,25,2024-04-04,4,399.68,1598.72,pending,west,19
737,648,20,2024-03-15,10,296.07,2960.7,delivered,west,3
738,384,115,2024-12-06,3,150.91,452.73,shipped,east,12
739,490,27,2024-04-05,9,320.17,2881.53,returned,south,14
740,584,54,2024-12-24,10,281.09,2810.9,pending,west,10
741,583,38,2023-08-31,3,372.44,1117.32,returned,south,1
742,295,200,2023-01-27,6,495.57,2973.42,returned,east,13
743,131,193,2024-05-10,3,426.44,1279.32,delivered,north,6
744,968,163,2024-07-31,1,224.78,224.78,pending,west,15
745,845,50,2023-05-11,6,258.01,1548.06,returned,east,12
746,301,117,2023-12-17,5,369.35,1846.75,pending,east,5
747,94,20,2024-11-20,7,296.07,2072.49,shipped,west,4
748,387,8,2023-09-27,5,51.7,258.5,returned,south,6
749,764,98,2024-08-17,6,136.37,818.22,pending,west,6
750,278,76,2023-05-16,3,73.83,221.49,delivered,south,3
751,267,82,2024-04-19,9,279.55,2515.95,delivered,south,3
752,825,48,2024-08-23,3,20.02,60.06,returned,east,14
753,758,111,2024-10-05,8,149.1,1192.8,returned,east,18
754,360,18,2024-05-23,1,371.67,371.67,delivered,south,2
755,593,64,2024-08-27,9,308.24,2774.16,delivered,west,13
756,524,98,2023-02-08,6,136.37,818.22,cancelled,west,14
757,64,54,2024-01-30,6,281.09,1686.54,returned,north,2
758,59,157,2023-03-27,8,347.02,2776.16,cancelled,east,15
759,151,167,2024-08-02,2,196.64,393.28,shipped,north,19
760,853,152,2023-11-27,7,27.78,194.46,pending,west,1
761,911,6,2023-11-09,2,201.19,402.38,delivered,west,9
762,203,174,2024-12-21,10,260.21,2602.1,pending,north,2
763,706,187,2024-01-05,7,33.0,231.0,returned,south,4
764,894,19,2024-12-20,5,106.14,530.7,shipped,east,9
765,673,46,2024-01-08,3,92.02,276.06,returned,south,11
766,290,93,2024-10-02,6,491.78,2950.68,shipped,south,18
767,874,115,2024-09-13,3,150.91,452.73,shipped,north,13
768,856,167,2024-10-28,6,196.64,1179.84,pending,south,2
769,418,135,2023-06-02,10,23.85,238.5,delivered,west,18
770,413,19,2023-04-22,10,106.14,1061.4,returned,east,15
771,382,7,2023-04-21,10,419.41,4194.1,cancelled,south,16
772,750,101,2024-07-03,6,194.06,1164.36,returned,north,5
773,528,34,2024-07-25,2,159.27,318.54,pending,south,13
774,548,51,2024-06-17,9,289.94,2609.46,shipped,east,11
775,837,37,2023-11-13,10,25.73,257.3,delivered,east,18
776,192,102,2023-06-13,2,79.65,159.3,pending,south,8
777,796,170,2024-08-11,3,395.06,1185.18,shipped,west,1
778,111,93,2024-08-08,5,491.78,2458.9,pending,west,2
779,763,24,2024-03-23,5,106.18,530.9,pending,north,20
780,768,119,2023-04-04,6,192.27,1153.62,shipped,west,17
781,206,154,2023-12-22,7,370.83,2595.81,shipped,west,13
782,549,91,2023-07-17,5,464.08,2320.4,shipped,east,7
783,336,10,2024-08-04,9,148.99,1340.91,delivered,west,17
784,612,96,2023-07-06,1,308.02,308.02,pending,west,10
785,224,180,2024-06-30,9,332.71,2994.39,shipped,north,16
786,100,130,2023-11-30,1,36.43,36.43,pending,west,8
787,335,11,2023-09-12,3,255.6,766.8,delivered,south,3
788,602,200,2024-10-02,5,495.57,2477.85,pending,north,4
789,485,158,2024-07-03,7,212.54,1487.78,delivered,east,14
790,377,56,2023-04-27,8,354.56,2836.48,shipped,east,12
791,189,60,2024-05-08,6,353.26,2119.56,returned,south,3
792,300,24,2023-12-06,10,106.18,1061.8,pending,east,6
793,320,64,2023-10-04,8,308.24,2465.92,pending,south,14
794,269,86,2023-12-12,10,488.89,4888.9,returned,west,2
795,525,136,2023-02-16,6,302.09,1812.54,cancelled,north,17
796,785,173,2023-08-30,8,298.35,2386.8,shipped,west,1
